bikeID,Age,Gender,TripDuration,StartStation,EndStation
19498,64,MALE,00:12:41,E 53 St & Lexington Ave,E 16 St & Irving Pl
19761,51,MALE,00:11:23,St Marks Pl & 1 Ave,Mercer St & Spring St
23054,42,MALE,00:09:09,St Marks Pl & 1 Ave,Cleveland Pl & Spring St
21309,46,FEMALE,00:21:33,W 46 St & 11 Ave,Greenwich St & W Houston St
20951,52,MALE,00:42:36,1 Ave & E 30 St,E 16 St & 5 Ave
23252,35,MALE,00:18:10,Allen St & Rivington St,Bedford Ave & Nassau Ave
15539,33,MALE,00:15:04,E 39 St & 2 Ave,E 2 St & Avenue C
15518,37,MALE,00:37:02,W 59 St & 10 Ave,Little West St & 1 Pl
21290,37,MALE,00:10:36,W Broadway & Spring St,Lafayette St & E 8 St
20997,46,MALE,00:09:09,Adelphi St & Myrtle Ave,Bond St & Schermerhorn St
24328,75,MALE,00:10:40,Howard St & Centre St,Carmine St & 6 Ave
19659,71,FEMALE,00:09:47,E 15 St & 3 Ave,E 6 St & Avenue B
22934,39,MALE,00:11:48,W 56 St & 10 Ave,W 45 St & 8 Ave
20194,54,FEMALE,00:11:57,E 84 St & 1 Ave,E 72 St & York Ave
20333,36,FEMALE,00:25:33,Broadway & W 53 St,W 13 St & 6 Ave
22129,40,MALE,00:10:05,State St & Smith St,Lafayette Ave & Classon Ave
17078,35,FEMALE,00:23:08,Bialystoker Pl & Delancey St,Sullivan St & Washington Sq
23438,39,MALE,00:19:51,Greenwich St & Warren St,Clark St & Henry St
21381,40,FEMALE,00:13:43,44 Dr & Jackson Ave,Vernon Blvd & 50 Ave
14661,63,MALE,00:13:03,East End Ave & E 86 St,E 55 St & 2 Ave
19339,64,FEMALE,00:21:19,Fulton St & Washington Ave,Allen St & Rivington St
16800,61,MALE,00:10:33,W 21 St & 6 Ave,E 20 St & FDR Drive
19254,39,MALE,00:12:27,Grand Army Plaza & Central Park S,Pershing Square South
24265,74,FEMALE,00:09:53,University Pl & E 14 St,Mott St & Prince St
23102,41,MALE,00:10:41,E 58 St & 3 Ave,2 Ave & E 31 St
19229,73,MALE,00:10:00,Lafayette St & E 8 St,Howard St & Centre St
21399,37,MALE,00:09:05,Avenue D & E 3 St,Shevchenko Pl & E 7 St
17982,37,MALE,00:08:39,Avenue D & E 3 St,Shevchenko Pl & E 7 St
22545,31,MALE,00:19:13,Henry St & Grand St,Allen St & Hester St
22851,44,MALE,00:25:30,E 47 St & 2 Ave,E 51 St & 1 Ave
15569,50,MALE,00:14:17,LaGuardia Pl & W 3 St,E 9 St & Avenue C
19454,67,MALE,00:12:36,E 72 St & Park Ave,Amsterdam Ave & W 73 St
22198,43,MALE,00:12:23,Broadway & E 14 St,Forsyth St & Broome St
24346,44,MALE,00:13:55,W 56 St & 10 Ave,W 14 St & The High Line
15390,37,MALE,00:17:42,Bialystoker Pl & Delancey St,Sullivan St & Washington Sq
17653,47,MALE,00:11:34,E 32 St & Park Ave,9 Ave & W 16 St
17386,33,MALE,00:15:22,Forsyth St & Broome St,W 24 St & 7 Ave
21976,67,MALE,00:11:08,6 Ave & Broome St,Henry St & Grand St
20664,50,MALE,00:11:11,E 11 St & Broadway,Cleveland Pl & Spring St
23725,74,MALE,00:09:36,W 84 St & Columbus Ave,W 67 St & Broadway
23647,53,MALE,00:43:03,E 31 St & 3 Ave,E 37 St & Lexington Ave
19635,60,MALE,00:11:06,E 10 St & Avenue A,W 11 St & 6 Ave
22165,32,FEMALE,00:09:33,W 26 St & 8 Ave,E 12 St & 3 Ave
19726,46,MALE,00:10:54,W 39 St & 9 Ave,W 16 St & The High Line
17527,53,FEMALE,00:53:46,W 64 St & West End Ave,Greenwich St & W Houston St
17638,56,MALE,00:10:23,Barrow St & Hudson St,Stanton St & Chrystie St
15403,38,MALE,00:08:59,1 Ave & E 15 St,University Pl & E 14 St
24028,62,MALE,00:09:01,E 16 St & 5 Ave,6 Ave & W 33 St
24095,49,FEMALE,00:11:10,Vesey Pl & River Terrace,South St & Gouverneur Ln
23027,55,MALE,00:10:23,1 Ave & E 30 St,Pershing Square North
23726,37,MALE,00:11:24,Mercer St & Bleecker St,E 32 St & Park Ave
20786,33,MALE,00:12:31,5 Ave & E 78 St,Broadway & W 58 St
18940,42,FEMALE,00:15:11,Putnam Ave & Throop Ave,Fulton St & Rockwell Pl
19262,41,MALE,00:13:44,S 5 Pl & S 4 St,E 2 St & Avenue C
17086,49,FEMALE,00:32:51,W 25 St & 6 Ave,E 85 St & York Ave
14666,34,MALE,00:20:20,Kent Ave & N 7 St,York St & Jay St
23703,55,FEMALE,00:09:51,Washington Pl & 6 Ave,Broadway & W 32 St
23717,65,MALE,00:17:08,Norfolk St & Broome St,E 19 St & 3 Ave
19588,74,FEMALE,00:18:46,Riverside Dr & W 72 St,Riverside Blvd & W 67 St
22272,33,FEMALE,00:19:57,9 Ave & W 22 St,W 43 St & 10 Ave
23132,46,MALE,00:10:25,8 Ave & W 33 St,W 52 St & 11 Ave
16570,38,MALE,00:36:03,Broadway & Roebling St,Pershing Square North
21170,35,FEMALE,00:12:18,Spruce St & Nassau St,Allen St & Hester St
17916,63,MALE,00:11:09,E 7 St & Avenue A,E 17 St & Broadway
16939,60,MALE,00:12:28,W 76 St & Columbus Ave,W 47 St & 10 Ave
21546,60,FEMALE,00:13:32,W 38 St & 8 Ave,5 Ave & E 29 St
23416,61,MALE,00:28:10,West St & Chambers St,Water - Whitehall Plaza
19711,44,MALE,00:12:52,Bank St & Hudson St,Allen St & Rivington St
20024,58,FEMALE,00:28:10,Cadman Plaza E & Tillary St,Cleveland Pl & Spring St
22314,50,MALE,00:46:59,Vesey Pl & River Terrace,W 13 St & 5 Ave
23734,37,MALE,00:10:04,MacDougal St & Prince St,Washington St & Gansevoort St
18240,35,MALE,00:11:14,E 24 St & Park Ave S,Washington St & Gansevoort St
23736,65,MALE,00:14:59,E 39 St & 2 Ave,W 16 St & The High Line
16667,36,MALE,00:24:21,W 70 St & Amsterdam Ave,W 44 St & 5 Ave
20344,41,FEMALE,00:09:45,St Marks Pl & 1 Ave,W 13 St & 5 Ave
15372,68,MALE,00:13:07,S 5 Pl & S 4 St,Rivington St & Chrystie St
19059,34,MALE,00:29:35,Cadman Plaza West & Montague St,Cleveland Pl & Spring St
23740,34,MALE,00:26:29,12 Ave & W 40 St,E 77 St & Park Ave
17315,46,MALE,00:22:20,Willoughby Ave & Hall St,Wythe Ave & Metropolitan Ave
23826,68,MALE,00:09:58,E 27 St & 1 Ave,E 17 St & Broadway
24209,49,MALE,00:19:51,Lexington Ave & E 63 St,Broadway & E 14 St
23638,65,MALE,00:20:05,E 10 St & Avenue A,E 13 St & Avenue A
17987,31,FEMALE,00:12:41,E 3 St & 1 Ave,2 Ave & E 31 St
22050,64,MALE,00:12:39,E 58 St & 3 Ave,W 38 St & 8 Ave
23101,49,MALE,00:16:07,W 44 St & 5 Ave,Greenwich St & W Houston St
15347,35,MALE,00:10:44,MacDougal St & Washington Sq,W 17 St & 8 Ave
20840,53,MALE,00:13:35,Washington St & Gansevoort St,Lexington Ave & E 29 St
22008,60,MALE,00:08:31,W 43 St & 10 Ave,W 51 St & 6 Ave
16522,57,MALE,00:18:39,Amsterdam Ave & W 73 St,Broadway & E 22 St
24219,41,MALE,00:20:37,Allen St & Rivington St,Washington St & Gansevoort St
23340,66,MALE,00:15:08,E 10 St & 5 Ave,E 2 St & Avenue B
23897,40,MALE,00:09:57,St Marks Pl & 2 Ave,Pike St & E Broadway
23339,35,FEMALE,00:18:57,S 5 Pl & S 4 St,Stanton St & Chrystie St
21069,62,FEMALE,00:13:50,Central Park West & W 85 St,W 67 St & Broadway
24185,62,MALE,00:11:58,8 Ave & W 31 St,W 11 St & 6 Ave
19566,35,MALE,00:14:15,E 20 St & 2 Ave,9 Ave & W 16 St
17006,32,FEMALE,00:29:27,Amsterdam Ave & W 73 St,Broadway & W 29 St
21976,61,MALE,00:12:34,Henry St & Grand St,Clinton St & Grand St
18451,58,MALE,00:18:11,West St & Chambers St,Canal St & Rutgers St
23599,47,MALE,00:19:35,1 Ave & E 68 St,W 84 St & Columbus Ave
23724,42,MALE,00:09:03,E 27 St & 1 Ave,E 10 St & Avenue A
22540,35,FEMALE,00:32:32,W 47 St & 10 Ave,Christopher St & Greenwich St
23395,45,MALE,00:12:43,Riverside Blvd & W 67 St,E 55 St & 3 Ave
16279,63,MALE,00:18:28,Broadway & W 51 St,E 81 St & Park Ave
16262,78,MALE,00:21:06,Amsterdam Ave & W 73 St,5 Ave & E 78 St
21621,50,MALE,00:13:10,11 Ave & W 59 St,W 52 St & 11 Ave
23853,34,MALE,00:22:04,Pike St & E Broadway,Market St & Cherry St
23503,68,MALE,00:10:26,E 17 St & Broadway,W 20 St & 7 Ave
23613,52,MALE,00:16:48,Elizabeth St & Hester St,Liberty St & Broadway
22667,41,MALE,00:19:25,Bank St & Hudson St,11 Ave & W 59 St
21193,66,MALE,00:14:52,E 81 St & 3 Ave,E 47 St & 2 Ave
18856,55,FEMALE,00:20:52,Broadway & W 32 St,W 76 St & Columbus Ave
23758,41,MALE,00:24:04,Broadway & W 39 St,W 20 St & 8 Ave
16560,41,MALE,00:11:44,W 21 St & 6 Ave,E 39 St & 2 Ave
23362,33,FEMALE,00:14:55,2 Ave & E 31 St,Allen St & Rivington St
22642,48,MALE,00:17:09,Broadway & E 14 St,Greenwich St & Warren St
17668,50,MALE,00:20:00,12 Ave & W 40 St,W 70 St & Amsterdam Ave
23628,56,MALE,00:14:32,Barclay St & Church St,Forsyth St & Canal St
17320,72,MALE,00:39:24,E 47 St & 2 Ave,1 Ave & E 78 St
19555,43,MALE,00:21:53,Peck Slip & Front St,1 Ave & E 18 St
14863,52,MALE,00:08:28,Rivington St & Chrystie St,E 5 St & Avenue C
17029,61,MALE,00:14:27,Sullivan St & Washington Sq,6 Ave & W 33 St
22635,45,MALE,00:11:22,Liberty St & Broadway,Lafayette St & Jersey St
18181,36,MALE,00:34:09,Humboldt St & Varet St,Mott St & Prince St
16120,40,MALE,00:11:28,W 14 St & The High Line,W 46 St & 11 Ave
15130,47,MALE,00:16:45,Carlton Ave & Flushing Ave,S 3 St & Bedford Ave
22462,32,MALE,00:16:32,Greenwich Ave & Charles St,South End Ave & Liberty St
16229,54,FEMALE,00:11:52,Broadway & W 49 St,E 39 St & 2 Ave
23724,33,MALE,00:15:35,E 10 St & Avenue A,W Broadway & Spring St
23179,45,MALE,00:12:55,E 25 St & 2 Ave,Forsyth St & Broome St
20036,56,FEMALE,00:16:44,Amsterdam Ave & W 73 St,1 Ave & E 78 St
23083,34,FEMALE,00:19:56,Madison St & Montgomery St,Duane St & Greenwich St
24035,59,MALE,00:11:12,Carmine St & 6 Ave,Bayard St & Baxter St
22008,36,MALE,00:08:56,W 49 St & 8 Ave,W 67 St & Broadway
23808,45,FEMALE,00:29:04,Forsyth St & Broome St,Cleveland Pl & Spring St
22967,59,MALE,00:11:57,Hudson St & Reade St,Greenwich Ave & 8 Ave
14582,82,FEMALE,00:08:25,Broadway & W 24 St,E 17 St & Broadway
23503,48,FEMALE,00:16:25,W 20 St & 7 Ave,Allen St & E Houston St
22270,37,FEMALE,00:24:40,Graham Ave & Conselyea St,York St & Jay St
18379,48,MALE,00:20:43,E 15 St & 3 Ave,W 45 St & 8 Ave
15082,33,MALE,00:17:23,E 6 St & Avenue B,Vesey Pl & River Terrace
24125,53,MALE,00:08:41,Carmine St & 6 Ave,Great Jones St
23200,41,MALE,00:09:11,W 21 St & 6 Ave,E 20 St & FDR Drive
20162,49,FEMALE,00:15:31,E 58 St & 3 Ave,W 47 St & 10 Ave
22598,38,FEMALE,00:17:33,6 Ave & W 33 St,Washington St & Gansevoort St
24157,37,FEMALE,00:11:01,2 Ave & E 31 St,W 21 St & 6 Ave
18754,41,FEMALE,00:10:51,Cleveland Pl & Spring St,E 17 St & Broadway
22843,43,MALE,00:14:33,Amsterdam Ave & W 73 St,E 67 St & Park Ave
22702,37,MALE,00:34:25,Central Park S & 6 Ave,Central Park West & W 76 St
22144,39,FEMALE,00:33:53,Central Park S & 6 Ave,Central Park West & W 76 St
15923,33,MALE,00:17:04,8 Ave & W 52 St,Bank St & Washington St
18641,37,MALE,00:26:07,South St & Gouverneur Ln,E 30 St & Park Ave S
23554,40,MALE,00:08:21,South St & Gouverneur Ln,West Thames St
22056,43,FEMALE,00:12:05,E 84 St & Park Ave,1 Ave & E 62 St
17283,46,FEMALE,00:12:03,Broadway & W 36 St,W 22 St & 10 Ave
23706,33,MALE,00:19:12,FDR Drive & E 35 St,W 49 St & 8 Ave
23243,60,MALE,00:10:14,E 48 St & 3 Ave,Broadway & W 55 St
22813,50,MALE,00:10:15,9 Ave & W 22 St,E 12 St & 3 Ave
19962,76,MALE,00:15:56,Lispenard St & Broadway,Norfolk St & Broome St
23131,65,MALE,00:28:29,E 47 St & 2 Ave,3 Ave & E 62 St
22934,67,FEMALE,00:09:05,Broadway & W 58 St,W 74 St & Columbus Ave
23925,53,FEMALE,00:13:16,Greenwich St & W Houston St,Howard St & Centre St
24246,37,MALE,00:16:15,3 Ave & E 62 St,W 33 St & 7 Ave
24266,31,MALE,00:11:49,Broadway & W 29 St,W 13 St & 5 Ave
21223,64,MALE,00:11:38,University Pl & E 14 St,W 20 St & 11 Ave
22977,36,FEMALE,00:11:49,Greenpoint Ave & Manhattan Ave,Bushwick Ave & Powers St
17488,65,FEMALE,00:18:43,12 Ave & W 40 St,Carmine St & 6 Ave
17416,32,MALE,00:24:33,5 Ave & E 78 St,Central Park West & W 85 St
14849,32,FEMALE,00:25:37,5 Ave & E 78 St,Central Park West & W 85 St
23170,37,MALE,00:14:19,Lexington Ave & E 24 St,Broadway & W 53 St
22517,34,MALE,00:26:15,W 39 St & 9 Ave,Washington Pl & 6 Ave
15949,30,FEMALE,00:10:08,E 11 St & 1 Ave,Broadway & E 22 St
17458,61,MALE,00:08:29,W 22 St & 8 Ave,W 43 St & 10 Ave
22314,50,MALE,00:15:37,W 13 St & 5 Ave,Greenwich St & N Moore St
23568,53,MALE,00:16:49,Lispenard St & Broadway,W 13 St & 5 Ave
22176,47,MALE,00:09:30,W 13 St & 6 Ave,W 29 St & 9 Ave
19478,41,MALE,00:19:12,11 Ave & W 41 St,West St & Chambers St
16765,64,FEMALE,00:19:10,Greenwich St & W Houston St,Lafayette St & E 8 St
23016,56,MALE,00:09:30,E 20 St & Park Ave,Carmine St & 6 Ave
18959,62,FEMALE,00:09:05,State St & Smith St,DeKalb Ave & S Portland Ave
23165,43,MALE,00:13:20,Lexington Ave & E 24 St,W 26 St & 10 Ave
24313,35,MALE,00:18:37,W 17 St & 8 Ave,Vesey Pl & River Terrace
22989,39,MALE,00:14:18,St Marks Pl & 2 Ave,W 16 St & The High Line
17728,43,MALE,00:36:49,Norman Ave & Leonard St,8 Ave & W 33 St
22635,38,FEMALE,00:13:07,Lafayette St & Jersey St,W 21 St & 6 Ave
22720,51,MALE,00:09:28,W 39 St & 9 Ave,W 20 St & 7 Ave
24547,42,MALE,00:11:43,E 53 St & Madison Ave,E 33 St & 2 Ave
20886,37,FEMALE,00:15:33,E 30 St & Park Ave S,Lafayette St & Jersey St
23238,59,MALE,00:12:54,Bayard St & Baxter St,E 3 St & 1 Ave
18915,48,MALE,00:11:39,Lafayette St & E 8 St,Franklin St & W Broadway
14688,48,FEMALE,00:08:53,Bank St & Hudson St,W 21 St & 6 Ave
24233,37,FEMALE,00:11:47,E 47 St & Park Ave,W 29 St & 9 Ave
14686,36,FEMALE,00:10:54,Allen St & E Houston St,Bayard St & Baxter St
24028,35,MALE,00:13:49,Broadway & E 22 St,11 Ave & W 41 St
23229,33,MALE,00:13:43,Broadway & E 22 St,11 Ave & W 41 St
23835,36,FEMALE,00:08:23,Broadway & W 60 St,W 39 St & 9 Ave
23224,37,FEMALE,00:10:19,Madison St & Clinton St,E 3 St & 1 Ave
19022,39,FEMALE,00:10:25,E 37 St & Lexington Ave,W 41 St & 8 Ave
23283,40,MALE,00:18:46,Great Jones St,Madison St & Clinton St
22419,68,MALE,00:23:54,Washington Pl & Broadway,E 47 St & 2 Ave
16731,59,MALE,00:11:56,Bayard St & Baxter St,E 20 St & Park Ave
22462,31,MALE,00:11:31,South End Ave & Liberty St,Washington St & Gansevoort St
21234,27,MALE,00:12:16,Cleveland Pl & Spring St,West St & Chambers St
21512,44,FEMALE,00:09:34,E 20 St & Park Ave,Pershing Square North
17022,39,FEMALE,00:09:30,Lafayette St & E 8 St,W 18 St & 6 Ave
24008,61,MALE,00:46:33,W 4 St & 7 Ave S,E 10 St & Avenue A
23934,58,FEMALE,00:12:38,W 26 St & 8 Ave,Broadway & E 14 St
24036,71,FEMALE,00:15:46,W 33 St & 7 Ave,11 Ave & W 41 St
20163,51,MALE,00:12:56,FDR Drive & E 35 St,Broadway & E 22 St
14909,60,MALE,00:12:36,Amsterdam Ave & W 73 St,Broadway & W 49 St
24143,81,MALE,00:14:34,W 33 St & 7 Ave,11 Ave & W 41 St
22956,43,MALE,00:11:40,Washington St & Gansevoort St,W 20 St & 11 Ave
18076,71,MALE,00:34:02,Catherine St & Monroe St,W 29 St & 9 Ave
17284,39,FEMALE,00:25:07,W 24 St & 7 Ave,W 84 St & Broadway
22404,51,MALE,00:16:51,Fulton St & Clermont Ave,State St & Smith St
19406,53,MALE,00:08:55,W 43 St & 6 Ave,Broadway & W 53 St
18191,33,MALE,00:09:09,E 15 St & 3 Ave,2 Ave & E 31 St
14785,37,MALE,00:10:20,MacDougal St & Washington Sq,9 Ave & W 22 St
22919,36,MALE,00:11:20,Lafayette St & Jersey St,E 30 St & Park Ave S
20508,64,MALE,00:16:43,Duffield St & Willoughby St,Cleveland Pl & Spring St
14811,48,FEMALE,00:10:17,E 16 St & 5 Ave,1 Ave & E 18 St
22011,56,FEMALE,00:11:58,Metropolitan Ave & Bedford Ave,Graham Ave & Conselyea St
23323,61,MALE,00:14:42,W 44 St & 5 Ave,Central Park West & W 68 St
20515,44,MALE,00:11:09,E 13 St & Avenue A,Allen St & Rivington St
14839,35,FEMALE,00:26:11,Johnson St & Gold St,St Marks Pl & 1 Ave
18946,72,MALE,00:40:56,1 Ave & E 78 St,E 67 St & Park Ave
24084,41,MALE,00:20:56,W 56 St & 10 Ave,Carmine St & 6 Ave
17231,67,MALE,00:35:10,Broadway & E 14 St,W 82 St & Central Park West
16946,43,FEMALE,00:21:54,West St & Chambers St,W 47 St & 10 Ave
20822,58,MALE,00:08:23,Central Park West & W 76 St,W 67 St & Broadway
22171,41,MALE,00:11:56,E 55 St & 3 Ave,E 55 St & 2 Ave
23557,58,MALE,00:14:28,Laight St & Hudson St,E 4 St & 2 Ave
16963,49,FEMALE,00:12:06,Washington Ave & Greene Ave,Lawrence St & Willoughby St
22536,39,MALE,00:08:21,1 Ave & E 68 St,E 55 St & 3 Ave
16299,50,MALE,00:16:19,Greenwich St & N Moore St,Vesey Pl & River Terrace
23599,57,FEMALE,00:24:10,W 67 St & Broadway,W 56 St & 6 Ave
16658,50,FEMALE,00:22:53,Greenwich St & W Houston St,E 16 St & 5 Ave
20353,53,MALE,00:09:21,E 19 St & 3 Ave,E 30 St & Park Ave S
17134,52,MALE,00:40:43,E 11 St & 2 Ave,Lefferts Pl & Franklin Ave
21996,46,FEMALE,00:12:24,Greenwich Ave & Charles St,E 2 St & 2 Ave
22523,32,FEMALE,00:08:32,E 24 St & Park Ave S,9 Ave & W 18 St
23863,68,MALE,00:08:34,Mercer St & Bleecker St,Broadway & E 14 St
22440,67,FEMALE,00:08:28,Mercer St & Bleecker St,Broadway & E 14 St
17477,32,FEMALE,00:19:56,W 15 St & 7 Ave,Broadway & W 60 St
23590,35,FEMALE,00:09:34,E 75 St & 3 Ave,E 55 St & 2 Ave
23427,31,FEMALE,00:38:02,5 Ave & E 73 St,Broadway & W 60 St
17543,48,MALE,00:19:30,W 43 St & 10 Ave,1 Ave & E 30 St
23210,34,MALE,00:18:42,Lexington Ave & E 29 St,W 52 St & 9 Ave
21708,27,FEMALE,00:41:59,E 19 St & 3 Ave,Canal St & Rutgers St
16587,56,MALE,00:09:52,Myrtle Ave & St Edwards St,Henry St & Atlantic Ave
16878,42,MALE,00:10:53,St Marks Pl & 2 Ave,Allen St & Rivington St
24032,80,MALE,00:09:22,9 Ave & W 18 St,Broadway & E 22 St
23469,39,FEMALE,00:10:57,Atlantic Ave & Furman St,Old Fulton St
24227,41,MALE,00:09:50,1 Ave & E 18 St,Broadway & W 29 St
23093,50,FEMALE,00:10:45,E 2 St & 2 Ave,Clinton St & Grand St
16252,62,MALE,00:11:42,Bank St & Hudson St,8 Ave & W 31 St
17195,54,MALE,00:41:28,W 70 St & Amsterdam Ave,Central Park West & W 72 St
22329,49,MALE,00:14:27,W 18 St & 6 Ave,E 10 St & 5 Ave
17118,60,FEMALE,00:14:29,Shevchenko Pl & E 7 St,Water - Whitehall Plaza
21285,53,MALE,00:26:09,E 85 St & 3 Ave,W 37 St & 5 Ave
22545,45,MALE,00:14:01,Allen St & Hester St,S 5 Pl & S 4 St
22632,38,FEMALE,00:15:50,W Broadway & Spring St,6 Ave & W 33 St
23742,69,MALE,00:09:37,W 45 St & 6 Ave,W 56 St & 10 Ave
22176,42,FEMALE,00:09:37,W 29 St & 9 Ave,W 25 St & 6 Ave
16502,31,FEMALE,00:11:01,W 13 St & 6 Ave,Allen St & Rivington St
23647,53,MALE,00:18:11,E 37 St & Lexington Ave,W 45 St & 6 Ave
22699,73,MALE,00:11:00,W 26 St & 8 Ave,E 10 St & 5 Ave
21309,53,MALE,00:28:58,Greenwich St & W Houston St,Clinton St & Grand St
23938,44,FEMALE,00:08:27,W 13 St & 5 Ave,E 4 St & 2 Ave
17571,66,MALE,00:11:17,E 60 St & York Ave,E 48 St & 3 Ave
19196,70,MALE,00:22:24,W 41 St & 8 Ave,Amsterdam Ave & W 82 St
22501,65,FEMALE,00:11:07,E 60 St & York Ave,E 48 St & 3 Ave
24251,45,MALE,00:22:33,N 6 St & Bedford Ave,21 St & 43 Ave
24506,64,MALE,00:09:41,W 52 St & 9 Ave,E 58 St & 3 Ave
21627,32,MALE,00:42:24,Market St & Cherry St,12 Ave & W 40 St
24328,40,FEMALE,00:29:15,Carmine St & 6 Ave,Greenwich St & W Houston St
23338,43,MALE,00:11:18,E 12 St & 3 Ave,Centre St & Worth St
21663,45,MALE,00:46:23,S Portland Ave & Hanson Pl,11 Ave & W 27 St
24016,42,MALE,00:09:12,Vernon Blvd & 50 Ave,Banker St & Meserole Ave
14793,45,MALE,00:12:19,Marcus Garvey Blvd & Macon St,Fulton St & Grand Ave
23734,57,MALE,00:12:14,E 16 St & Irving Pl,1 Ave & E 15 St
23243,32,MALE,00:20:34,Grand Army Plaza & Central Park S,5 Ave & E 78 St
21989,48,MALE,00:21:30,Central Park West & W 85 St,E 56 St & Madison Ave
23604,56,MALE,00:09:00,Carmine St & 6 Ave,E 16 St & 5 Ave
23267,47,MALE,00:14:32,1 Ave & E 15 St,E 43 St & 2 Ave
19213,44,MALE,00:14:04,Carmine St & 6 Ave,6 Ave & W 33 St
21769,36,FEMALE,00:08:23,E 16 St & Irving Pl,E 6 St & Avenue B
20264,48,FEMALE,00:14:10,Central Park West & W 85 St,Central Park S & 6 Ave
16820,73,FEMALE,00:10:01,Grand St & Greene St,Great Jones St
18251,41,MALE,00:13:43,E 39 St & 3 Ave,E 15 St & 3 Ave
19568,41,MALE,00:14:43,Bayard St & Baxter St,Hudson St & Reade St
15641,61,MALE,00:24:06,W 42 St & 8 Ave,E 84 St & 1 Ave
23707,38,MALE,00:09:41,Hudson St & Reade St,Bank St & Hudson St
17722,39,MALE,00:20:21,E 85 St & 3 Ave,Pershing Square South
19669,51,MALE,00:15:19,9 Ave & W 16 St,W 49 St & 8 Ave
23639,40,MALE,00:11:10,E 9 St & Avenue C,E 17 St & Broadway
15454,39,FEMALE,00:21:10,E 85 St & 3 Ave,Pershing Square South
24062,56,MALE,00:12:14,Broadway & W 24 St,W 45 St & 8 Ave
23923,53,MALE,00:32:19,Greenwich St & W Houston St,Amsterdam Ave & W 73 St
16785,39,MALE,00:11:21,Grand Army Plaza & Central Park S,E 37 St & Lexington Ave
23676,70,MALE,00:26:46,E 23 St & 1 Ave,W 13 St & 5 Ave
16827,35,MALE,00:10:48,Pearl St & Hanover Square,Murray St & West St
15927,65,FEMALE,00:13:20,Avenue D & E 3 St,Centre St & Worth St
22171,48,MALE,00:08:41,E 55 St & 2 Ave,E 72 St & York Ave
23664,63,FEMALE,00:21:01,8 Ave & W 31 St,Amsterdam Ave & W 73 St
21193,68,FEMALE,00:14:23,E 23 St & 1 Ave,E 47 St & 2 Ave
14740,51,MALE,00:09:09,E 30 St & Park Ave S,W 41 St & 8 Ave
23340,50,MALE,00:13:27,E 2 St & Avenue B,S 3 St & Bedford Ave
22804,41,FEMALE,00:09:58,Suffolk St & Stanton St,Forsyth St & Canal St
23193,43,MALE,00:30:46,W 22 St & 10 Ave,12 Ave & W 40 St
15504,42,FEMALE,00:24:41,Amsterdam Ave & W 73 St,W 20 St & 11 Ave
20117,64,MALE,00:25:43,Vesey Pl & River Terrace,W 18 St & 6 Ave
14688,52,FEMALE,00:17:02,W 21 St & 6 Ave,W 43 St & 10 Ave
18292,36,FEMALE,00:11:20,Putnam Ave & Throop Ave,Willoughby Ave & Walworth St
22077,42,FEMALE,00:12:52,W 24 St & 7 Ave,E 11 St & Broadway
22014,33,FEMALE,00:08:24,1 Ave & E 62 St,E 84 St & 1 Ave
22174,36,MALE,00:10:00,W 4 St & 7 Ave S,E 6 St & Avenue B
22836,69,MALE,00:13:30,Washington St & Gansevoort St,Broadway & E 22 St
23628,39,MALE,00:09:54,Lafayette St & E 8 St,E 23 St & 1 Ave
14539,66,MALE,00:13:41,W 15 St & 7 Ave,10 Ave & W 28 St
20285,39,MALE,00:10:55,West St & Chambers St,Bank St & Washington St
23170,31,MALE,00:24:37,Broadway & W 53 St,Greenwich St & N Moore St
21158,27,MALE,00:10:50,Bank St & Washington St,Vesey Pl & River Terrace
16285,61,MALE,00:26:11,W 13 St & 6 Ave,Pike St & E Broadway
24232,35,MALE,00:11:05,E 25 St & 2 Ave,W 41 St & 8 Ave
21003,54,MALE,00:08:23,8 Ave & W 52 St,W 70 St & Amsterdam Ave
15499,54,MALE,00:08:38,Carmine St & 6 Ave,Bank St & Washington St
16455,53,MALE,00:11:22,8 Ave & W 33 St,8 Ave & W 52 St
18270,55,FEMALE,00:16:57,W 74 St & Columbus Ave,E 72 St & York Ave
17349,59,MALE,00:26:31,8 Ave & W 31 St,West St & Chambers St
16276,64,MALE,00:11:28,W 70 St & Amsterdam Ave,Broadway & W 60 St
23271,54,MALE,00:09:16,Carmine St & 6 Ave,Greenwich St & Warren St
19764,67,FEMALE,00:14:01,W 24 St & 7 Ave,E 12 St & 3 Ave
23650,58,FEMALE,00:14:06,Lexington Ave & E 29 St,9 Ave & W 22 St
16887,53,FEMALE,00:45:55,Bank St & Hudson St,Bayard St & Baxter St
23167,60,MALE,00:45:58,Bank St & Hudson St,Bayard St & Baxter St
14645,49,MALE,00:33:18,W 20 St & 7 Ave,Pike St & Monroe St
24127,36,MALE,00:19:23,1 Ave & E 62 St,Broadway & W 24 St
23113,42,MALE,00:10:57,W 14 St & The High Line,West St & Chambers St
22979,45,MALE,00:13:31,W 13 St & 7 Ave,Suffolk St & Stanton St
17565,82,MALE,00:13:04,Lispenard St & Broadway,Vesey Pl & River Terrace
21119,68,MALE,00:28:45,Amsterdam Ave & W 73 St,E 37 St & Lexington Ave
17017,59,MALE,00:16:11,Allen St & Hester St,E 23 St & 1 Ave
